	antec	licenser	is_cataphoric	cl_distance	node_id	nsp_score	same_mod	same_mod_class	l_mod_class	subj_imperat	is_rel	y
188	cancan21-0062-0023-10	cancan21-0062-0026-5	0.0	6.0	0.1	0.0013834547717124224	0.0	0.0	2.0	0.0	0.0	0.0
189	cancan21-0062-0023-13	cancan21-0062-0026-5	0.0	6.0	0.13	0.0013834547717124224	0.0	1.0	2.0	0.0	0.0	0.0
190	cancan21-0062-0024-5	cancan21-0062-0026-5	0.0	5.0	0.05	0.0353207066655159	0.0	0.0	2.0	0.0	0.0	0.0
191	cancan21-0062-0024-11	cancan21-0062-0026-5	0.0	4.0	0.11	0.00212141708470881	0.0	0.0	2.0	1.0	0.0	0.0
192	cancan21-0062-0025-4	cancan21-0062-0026-5	0.0	3.0	0.04	0.0006951986579224467	0.0	0.0	2.0	0.0	0.0	0.0
193	cancan21-0062-0025-9	cancan21-0062-0026-5	0.0	2.0	0.09	0.07071918994188309	0.0	0.0	2.0	0.0	0.0	0.0
194	cancan21-0062-0025-13	cancan21-0062-0026-5	0.0	1.0	0.13	0.0005867892177775502	0.0	1.0	2.0	0.0	0.0	0.0
195	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
196	cancan21-0062-0027-4	cancan21-0062-0026-5	1.0	1.0	-0.04	0.12640772759914398	0.0	0.0	2.0	0.0	0.0	0.0
197	cancan21-0062-0028-2	cancan21-0062-0026-5	1.0	2.0	-0.02	0.05511731654405594	0.0	0.0	2.0	0.0	0.0	0.0
198	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
199	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
200	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
201	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
202	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
203	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
204	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
205	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
206	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
207	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
208	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
209	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
210	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
211	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
212	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
213	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
214	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
215	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
216	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
217	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
218	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
219	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
220	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
221	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
222	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
223	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
224	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
225	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
226	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
227	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
228	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
229	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
230	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
231	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
232	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
233	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
234	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
235	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
236	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
237	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
238	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
239	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
240	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
241	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
242	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
243	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
244	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
245	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
246	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
247	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
248	cancan21-0062-0026-3	cancan21-0062-0026-5	0.0	0.0	0.03	0.9928463101387024	0.0	0.0	2.0	0.0	0.0	1.0
249	cancan21-0094-0000-6	cancan21-0094-0009-5	0.0	20.0	0.06	0.0010757078416645527	0.0	0.0	2.0	0.0	0.0	0.0
250	cancan21-0094-0000-16	cancan21-0094-0009-5	0.0	19.0	0.16	0.0003815711825154722	0.0	0.0	2.0	0.0	0.0	0.0
251	cancan21-0094-0000-25	cancan21-0094-0009-5	0.0	18.0	0.25	0.00017557172395754606	0.0	0.0	2.0	0.0	0.0	0.0
252	cancan21-0094-0001-3	cancan21-0094-0009-5	0.0	17.0	0.03	1.5002311556600034e-05	0.0	0.0	2.0	0.0	0.0	0.0
253	cancan21-0094-0001-12	cancan21-0094-0009-5	0.0	16.0	0.12	0.00029503306723199785	0.0	0.0	2.0	0.0	0.0	0.0
254	cancan21-0094-0001-13	cancan21-0094-0009-5	0.0	16.0	0.13	0.00029503306723199785	0.0	0.0	2.0	0.0	0.0	0.0
255	cancan21-0094-0001-20	cancan21-0094-0009-5	0.0	15.0	0.2	8.412983152084053e-05	0.0	0.0	2.0	0.0	0.0	0.0
256	cancan21-0094-0002-3	cancan21-0094-0009-5	0.0	14.0	0.03	3.39050056936685e-05	0.0	0.0	2.0	0.0	0.0	0.0
257	cancan21-0094-0002-19	cancan21-0094-0009-5	0.0	13.0	0.19	0.0024842589627951384	0.0	1.0	2.0	0.0	0.0	0.0
258	cancan21-0094-0002-21	cancan21-0094-0009-5	0.0	13.0	0.21	0.0024842589627951384	0.0	0.0	2.0	1.0	0.0	0.0
259	cancan21-0094-0002-25	cancan21-0094-0009-5	0.0	12.0	0.25	0.0011142678558826447	0.0	1.0	2.0	0.0	1.0	0.0
260	cancan21-0094-0003-6	cancan21-0094-0009-5	0.0	11.0	0.06	2.8194413971505128e-05	0.0	0.0	2.0	0.0	0.0	0.0
261	cancan21-0094-0003-7	cancan21-0094-0009-5	0.0	11.0	0.07	2.8194413971505128e-05	0.0	0.0	2.0	0.0	0.0	0.0
262	cancan21-0094-0003-16	cancan21-0094-0009-5	0.0	10.0	0.16	7.3186558438465e-05	0.0	1.0	2.0	0.0	0.0	0.0
263	cancan21-0094-0004-2	cancan21-0094-0009-5	0.0	9.0	0.02	0.0004990139277651906	0.0	0.0	2.0	0.0	0.0	0.0
264	cancan21-0094-0004-4	cancan21-0094-0009-5	0.0	9.0	0.04	0.0004990139277651906	0.0	0.0	2.0	1.0	0.0	0.0
265	cancan21-0094-0004-19	cancan21-0094-0009-5	0.0	8.0	0.19	0.0011048753513023257	0.0	0.0	2.0	0.0	1.0	0.0
266	cancan21-0094-0004-26	cancan21-0094-0009-5	0.0	7.0	0.26	8.184280159184709e-05	0.0	0.0	2.0	0.0	1.0	0.0
267	cancan21-0094-0004-30	cancan21-0094-0009-5	0.0	7.0	0.3	8.184280159184709e-05	0.0	1.0	2.0	0.0	0.0	0.0
268	cancan21-0094-0005-4	cancan21-0094-0009-5	0.0	6.0	0.04	0.0016300637507811189	0.0	0.0	2.0	0.0	0.0	0.0
269	cancan21-0094-0005-6	cancan21-0094-0009-5	0.0	6.0	0.06	0.0016300637507811189	0.0	0.0	2.0	1.0	0.0	0.0
270	cancan21-0094-0006-4	cancan21-0094-0009-5	0.0	5.0	0.04	0.0013952093431726098	0.0	0.0	2.0	1.0	0.0	0.0
271	cancan21-0094-0007-4	cancan21-0094-0009-5	0.0	4.0	0.04	0.006679220590740442	0.0	0.0	2.0	0.0	0.0	0.0
272	cancan21-0094-0007-6	cancan21-0094-0009-5	0.0	4.0	0.06	0.006679220590740442	0.0	0.0	2.0	1.0	0.0	0.0
273	cancan21-0094-0008-2	cancan21-0094-0009-5	0.0	3.0	0.02	0.0008667620131745934	0.0	0.0	2.0	0.0	0.0	0.0
274	cancan21-0094-0008-8	cancan21-0094-0009-5	0.0	2.0	0.08	0.0002181983581976965	0.0	1.0	2.0	0.0	0.0	0.0
275	cancan21-0094-0008-9	cancan21-0094-0009-5	0.0	1.0	0.09	0.007846076041460037	0.0	0.0	2.0	0.0	0.0	0.0
276	cancan21-0094-0009-14	cancan21-0094-0009-5	1.0	1.0	-0.14	0.020010869950056076	1.0	1.0	2.0	0.0	0.0	0.0
277	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
278	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
279	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
280	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
281	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
282	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
283	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
284	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
285	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
286	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
287	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
288	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
289	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
290	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
291	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
292	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
293	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
294	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
295	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
296	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
297	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
298	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
299	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
300	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
301	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
302	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
303	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
304	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
305	cancan21-0094-0009-20	cancan21-0094-0009-5	1.0	2.0	-0.2	0.0017674429109320045	0.0	0.0	2.0	0.0	0.0	1.0
306	cancan21-0097-0000-3	cancan21-0097-0017-3	0.0	42.0	0.03	0.26724934577941895	0.0	0.0	1.0	0.0	0.0	0.0
307	cancan21-0097-0001-3	cancan21-0097-0017-3	0.0	41.0	0.03	0.1166267842054367	0.0	0.0	1.0	0.0	0.0	0.0
308	cancan21-0097-0001-9	cancan21-0097-0017-3	0.0	40.0	0.09	0.014411342330276966	0.0	0.0	1.0	0.0	0.0	0.0
309	cancan21-0097-0001-14	cancan21-0097-0017-3	0.0	39.0	0.14	0.0058664558455348015	0.0	0.0	1.0	0.0	0.0	0.0
310	cancan21-0097-0002-7	cancan21-0097-0017-3	0.0	38.0	0.07	0.03392913192510605	0.0	0.0	1.0	0.0	0.0	0.0
311	cancan21-0097-0002-11	cancan21-0097-0017-3	0.0	38.0	0.11	0.03392913192510605	1.0	1.0	1.0	1.0	0.0	0.0
312	cancan21-0097-0002-20	cancan21-0097-0017-3	0.0	37.0	0.2	0.9796890616416931	0.0	0.0	1.0	1.0	0.0	0.0
313	cancan21-0097-0002-38	cancan21-0097-0017-3	0.0	36.0	0.38	0.043021220713853836	0.0	0.0	1.0	0.0	0.0	0.0
314	cancan21-0097-0003-19	cancan21-0097-0017-3	0.0	34.0	0.19	0.2409813404083252	0.0	0.0	1.0	0.0	0.0	0.0
315	cancan21-0097-0003-22	cancan21-0097-0017-3	0.0	34.0	0.22	0.2409813404083252	0.0	0.0	1.0	1.0	0.0	0.0
316	cancan21-0097-0004-9	cancan21-0097-0017-3	0.0	33.0	0.09	0.028050366789102554	0.0	0.0	1.0	0.0	0.0	0.0
317	cancan21-0097-0004-13	cancan21-0097-0017-3	0.0	33.0	0.13	0.028050366789102554	1.0	1.0	1.0	1.0	0.0	0.0
318	cancan21-0097-0004-18	cancan21-0097-0017-3	0.0	32.0	0.18	0.25008928775787354	0.0	0.0	1.0	0.0	0.0	0.0
319	cancan21-0097-0004-20	cancan21-0097-0017-3	0.0	32.0	0.2	0.25008928775787354	0.0	0.0	1.0	1.0	0.0	0.0
320	cancan21-0097-0005-9	cancan21-0097-0017-3	0.0	31.0	0.09	0.46787717938423157	0.0	0.0	1.0	0.0	0.0	0.0
321	cancan21-0097-0005-11	cancan21-0097-0017-3	0.0	31.0	0.11	0.46787717938423157	0.0	0.0	1.0	1.0	0.0	0.0
322	cancan21-0097-0005-19	cancan21-0097-0017-3	0.0	30.0	0.19	0.5904050469398499	0.0	0.0	1.0	0.0	0.0	0.0
323	cancan21-0097-0005-22	cancan21-0097-0017-3	0.0	29.0	0.22	0.9499580264091492	0.0	0.0	1.0	0.0	0.0	0.0
324	cancan21-0097-0005-25	cancan21-0097-0017-3	0.0	28.0	0.25	0.8933246731758118	0.0	0.0	1.0	0.0	0.0	0.0
325	cancan21-0097-0005-29	cancan21-0097-0017-3	0.0	27.0	0.29	0.8518353700637817	0.0	0.0	1.0	0.0	0.0	0.0
326	cancan21-0097-0006-6	cancan21-0097-0017-3	0.0	26.0	0.06	0.5593168139457703	0.0	0.0	1.0	0.0	0.0	0.0
327	cancan21-0097-0007-4	cancan21-0097-0017-3	0.0	25.0	0.04	0.30784764885902405	0.0	0.0	1.0	0.0	0.0	0.0
328	cancan21-0097-0008-3	cancan21-0097-0017-3	0.0	24.0	0.03	0.3376445174217224	0.0	0.0	1.0	0.0	0.0	0.0
329	cancan21-0097-0008-12	cancan21-0097-0017-3	0.0	23.0	0.12	0.0834541991353035	0.0	0.0	1.0	0.0	0.0	0.0
330	cancan21-0097-0008-15	cancan21-0097-0017-3	0.0	23.0	0.15	0.0834541991353035	0.0	0.0	1.0	1.0	0.0	0.0
331	cancan21-0097-0008-23	cancan21-0097-0017-3	0.0	22.0	0.23	0.9287003874778748	0.0	0.0	1.0	0.0	0.0	0.0
332	cancan21-0097-0009-2	cancan21-0097-0017-3	0.0	21.0	0.02	0.4831780195236206	0.0	0.0	1.0	0.0	0.0	0.0
333	cancan21-0097-0009-5	cancan21-0097-0017-3	0.0	21.0	0.05	0.4831780195236206	0.0	0.0	1.0	0.0	1.0	0.0
334	cancan21-0097-0010-3	cancan21-0097-0017-3	0.0	20.0	0.03	0.5079910159111023	0.0	0.0	1.0	0.0	0.0	0.0
335	cancan21-0097-0010-7	cancan21-0097-0017-3	0.0	19.0	0.07	0.8158800005912781	0.0	0.0	1.0	0.0	0.0	0.0
336	cancan21-0097-0010-8	cancan21-0097-0017-3	0.0	19.0	0.08	0.8158800005912781	0.0	0.0	1.0	0.0	0.0	0.0
337	cancan21-0097-0011-2	cancan21-0097-0017-3	0.0	18.0	0.02	0.7266330122947693	0.0	0.0	1.0	0.0	0.0	0.0
338	cancan21-0097-0011-9	cancan21-0097-0017-3	0.0	17.0	0.09	0.862553060054779	0.0	0.0	1.0	0.0	0.0	0.0
339	cancan21-0097-0011-13	cancan21-0097-0017-3	0.0	16.0	0.13	0.12910984456539154	1.0	1.0	1.0	0.0	0.0	0.0
340	cancan21-0097-0012-6	cancan21-0097-0017-3	0.0	15.0	0.06	0.1836647242307663	0.0	0.0	1.0	0.0	0.0	0.0
341	cancan21-0097-0012-15	cancan21-0097-0017-3	0.0	14.0	0.15	0.15159758925437927	0.0	0.0	1.0	0.0	0.0	0.0
342	cancan21-0097-0012-20	cancan21-0097-0017-3	0.0	13.0	0.2	0.190172016620636	1.0	1.0	1.0	0.0	0.0	0.0
343	cancan21-0097-0012-26	cancan21-0097-0017-3	0.0	13.0	0.26	0.190172016620636	1.0	1.0	1.0	0.0	0.0	0.0
344	cancan21-0097-0012-31	cancan21-0097-0017-3	0.0	12.0	0.31	0.4471583664417267	0.0	0.0	1.0	0.0	0.0	0.0
345	cancan21-0097-0012-33	cancan21-0097-0017-3	0.0	12.0	0.33	0.4471583664417267	0.0	0.0	1.0	1.0	0.0	0.0
346	cancan21-0097-0013-5	cancan21-0097-0017-3	0.0	11.0	0.05	0.6078985929489136	0.0	0.0	1.0	0.0	0.0	0.0
347	cancan21-0097-0013-13	cancan21-0097-0017-3	0.0	10.0	0.13	0.3598017394542694	0.0	0.0	1.0	0.0	1.0	0.0
348	cancan21-0097-0013-23	cancan21-0097-0017-3	0.0	9.0	0.23	0.16314512491226196	0.0	0.0	1.0	0.0	0.0	0.0
349	cancan21-0097-0014-5	cancan21-0097-0017-3	0.0	8.0	0.05	0.6358510851860046	0.0	0.0	1.0	0.0	0.0	0.0
350	cancan21-0097-0014-11	cancan21-0097-0017-3	0.0	7.0	0.11	0.945151150226593	0.0	0.0	1.0	0.0	0.0	0.0
351	cancan21-0097-0014-16	cancan21-0097-0017-3	0.0	6.0	0.16	0.72464919090271	1.0	1.0	1.0	0.0	0.0	0.0
352	cancan21-0097-0015-4	cancan21-0097-0017-3	0.0	5.0	0.04	0.1770084947347641	1.0	1.0	1.0	0.0	1.0	0.0
353	cancan21-0097-0015-9	cancan21-0097-0017-3	0.0	4.0	0.09	0.5891537070274353	0.0	0.0	1.0	0.0	1.0	0.0
354	cancan21-0097-0016-2	cancan21-0097-0017-3	0.0	3.0	0.02	0.6916530728340149	0.0	0.0	1.0	0.0	0.0	0.0
355	cancan21-0097-0016-5	cancan21-0097-0017-3	0.0	3.0	0.05	0.6916530728340149	1.0	1.0	1.0	1.0	0.0	0.0
356	cancan21-0097-0016-10	cancan21-0097-0017-3	0.0	3.0	0.1	0.6916530728340149	0.0	0.0	1.0	0.0	0.0	0.0
357	cancan21-0097-0016-16	cancan21-0097-0017-3	0.0	2.0	0.16	0.5464273691177368	0.0	0.0	1.0	0.0	0.0	0.0
358	cancan21-0097-0016-18	cancan21-0097-0017-3	0.0	2.0	0.18	0.5464273691177368	0.0	0.0	1.0	1.0	0.0	1.0
359	cancan21-0097-0017-6	cancan21-0097-0017-3	1.0	1.0	-0.06	0.9608644247055054	1.0	1.0	1.0	0.0	0.0	0.0
360	cancan21-0097-0018-5	cancan21-0097-0017-3	1.0	2.0	-0.05	0.01152077317237854	0.0	0.0	1.0	0.0	0.0	0.0
361	cancan21-0097-0016-18	cancan21-0097-0017-3	0.0	2.0	0.18	0.5464273691177368	0.0	0.0	1.0	1.0	0.0	1.0
362	cancan21-0097-0016-18	cancan21-0097-0017-3	0.0	2.0	0.18	0.5464273691177368	0.0	0.0	1.0	1.0	0.0	1.0
363	cancan21-0097-0016-18	cancan21-0097-0017-3	0.0	2.0	0.18	0.5464273691177368	0.0	0.0	1.0	1.0	0.0	1.0
364	cancan21-0097-0016-18	cancan21-0097-0017-3	0.0	2.0	0.18	0.5464273691177368	0.0	0.0	1.0	1.0	0.0	1.0
365	cancan21-0097-0016-18	cancan21-0097-0017-3	0.0	2.0	0.18	0.5464273691177368	0.0	0.0	1.0	1.0	0.0	1.0
366	cancan21-0097-0016-18	cancan21-0097-0017-3	0.0	2.0	0.18	0.5464273691177368	0.0	0.0	1.0	1.0	0.0	1.0
367	cancan21-0097-0016-18	cancan21-0097-0017-3	0.0	2.0	0.18	0.5464273691177368	0.0	0.0	1.0	1.0	0.0	1.0
368	cancan21-0097-0016-18	cancan21-0097-0017-3	0.0	2.0	0.18	0.5464273691177368	0.0	0.0	1.0	1.0	0.0	1.0
369	cancan21-0097-0016-18	cancan21-0097-0017-3	0.0	2.0	0.18	0.5464273691177368	0.0	0.0	1.0	1.0	0.0	1.0
370	cancan21-0097-0016-18	cancan21-0097-0017-3	0.0	2.0	0.18	0.5464273691177368	0.0	0.0	1.0	1.0	0.0	1.0
371	cancan21-0097-0016-18	cancan21-0097-0017-3	0.0	2.0	0.18	0.5464273691177368	0.0	0.0	1.0	1.0	0.0	1.0
372	cancan21-0097-0016-18	cancan21-0097-0017-3	0.0	2.0	0.18	0.5464273691177368	0.0	0.0	1.0	1.0	0.0	1.0
373	cancan21-0097-0016-18	cancan21-0097-0017-3	0.0	2.0	0.18	0.5464273691177368	0.0	0.0	1.0	1.0	0.0	1.0
374	cancan21-0097-0016-18	cancan21-0097-0017-3	0.0	2.0	0.18	0.5464273691177368	0.0	0.0	1.0	1.0	0.0	1.0
375	cancan21-0097-0016-18	cancan21-0097-0017-3	0.0	2.0	0.18	0.5464273691177368	0.0	0.0	1.0	1.0	0.0	1.0
376	cancan21-0097-0016-18	cancan21-0097-0017-3	0.0	2.0	0.18	0.5464273691177368	0.0	0.0	1.0	1.0	0.0	1.0
